loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0.6795730590820312,0.9209583401679993,0.10848189145326614,0.9670833349227905
0.07633719593286514,0.9758333563804626,0.07668015360832214,0.9778333306312561
0.04987696185708046,0.984375,0.07207739353179932,0.9804166555404663
0.03952392190694809,0.9869166612625122,0.07247064262628555,0.981083333492279
0.03327271714806557,0.989270806312561,0.06268476694822311,0.9839166402816772
